value,startDate
172,2026-01-12 15:48:15 -0500
172,2026-01-12 15:48:19 -0500
169,2026-01-12 15:48:22 -0500
161,2026-01-12 15:48:31 -0500
159,2026-01-12 15:48:34 -0500
157,2026-01-12 15:48:41 -0500
157,2026-01-12 15:48:46 -0500
155,2026-01-12 15:48:50 -0500
154,2026-01-12 15:48:52 -0500
152,2026-01-12 15:48:57 -0500
143,2026-01-12 15:49:05 -0500
140,2026-01-12 15:49:09 -0500
136,2026-01-12 15:49:15 -0500
133,2026-01-12 15:49:21 -0500
133,2026-01-12 15:49:23 -0500
138,2026-01-12 15:49:30 -0500
142,2026-01-12 15:49:35 -0500
143,2026-01-12 15:49:39 -0500
141,2026-01-12 15:49:42 -0500
144,2026-01-12 15:49:50 -0500
147,2026-01-12 15:49:55 -0500
148,2026-01-12 15:49:58 -0500
153,2026-01-12 15:50:03 -0500
156,2026-01-12 15:50:07 -0500
160,2026-01-12 15:50:12 -0500
165,2026-01-12 15:50:21 -0500
165,2026-01-12 15:50:22 -0500
169,2026-01-12 15:50:27 -0500
172,2026-01-12 15:50:34 -0500
174,2026-01-12 15:50:41 -0500
176,2026-01-12 15:50:46 -0500
176,2026-01-12 15:50:48 -0500
179,2026-01-12 15:50:53 -0500
184,2026-01-12 15:51:01 -0500
184,2026-01-12 15:51:04 -0500
181,2026-01-12 15:51:11 -0500
179,2026-01-12 15:51:15 -0500
177,2026-01-12 15:51:21 -0500
175,2026-01-12 15:51:23 -0500
172,2026-01-12 15:51:27 -0500
170,2026-01-12 15:51:32 -0500
162,2026-01-12 15:51:40 -0500
161,2026-01-12 15:51:42 -0500
155,2026-01-12 15:51:47 -0500
152,2026-01-12 15:51:53 -0500
155,2026-01-12 15:52:00 -0500
153,2026-01-12 15:52:03 -0500
150,2026-01-12 15:52:07 -0500
151,2026-01-12 15:52:14 -0500
145,2026-01-12 15:52:21 -0500
142,2026-01-12 15:52:25 -0500
140,2026-01-12 15:52:27 -0500
135,2026-01-12 15:52:36 -0500
134,2026-01-12 15:52:37 -0500
141,2026-01-12 15:52:46 -0500
139,2026-01-12 15:52:51 -0500
136,2026-01-12 15:52:56 -0500
134,2026-01-12 15:53:01 -0500
134,2026-01-12 15:53:03 -0500
134,2026-01-12 15:53:07 -0500
136,2026-01-12 15:53:12 -0500
135,2026-01-12 15:53:17 -0500
131,2026-01-12 15:53:24 -0500
128,2026-01-12 15:53:30 -0500
125,2026-01-12 15:53:36 -0500
125,2026-01-12 15:53:38 -0500
126,2026-01-12 15:53:45 -0500
124,2026-01-12 15:53:51 -0500
124,2026-01-12 15:53:55 -0500
125,2026-01-12 15:53:57 -0500
131,2026-01-12 15:54:05 -0500
133,2026-01-12 15:54:11 -0500
132,2026-01-12 15:54:12 -0500
127,2026-01-12 15:54:21 -0500
127,2026-01-12 15:54:22 -0500
127,2026-01-12 15:54:31 -0500
129,2026-01-12 15:54:33 -0500
138,2026-01-12 15:54:41 -0500
68,2026-01-12 15:58:20 -0500
127,2026-01-12 16:03:29 -0500
132,2026-01-12 16:06:47 -0500
138,2026-01-12 16:12:31 -0500
71,2026-01-12 15:59:43 -0500
76,2026-01-12 16:13:02 -0500
96,2026-01-12 16:16:38 -0500
91,2026-01-12 16:20:49 -0500
84,2026-01-12 16:27:46 -0500
92,2026-01-12 16:30:57 -0500
92,2026-01-12 16:37:58 -0500
85,2026-01-12 16:39:13 -0500
83,2026-01-12 16:46:13 -0500
86,2026-01-12 16:50:01 -0500
120,2026-01-12 16:56:45 -0500
88,2026-01-12 16:54:28 -0500
90,2026-01-12 17:02:21 -0500
77,2026-01-12 17:04:09 -0500
96,2026-01-12 17:13:00 -0500
81,2026-01-12 17:18:11 -0500
79,2026-01-12 17:19:54 -0500
83,2026-01-12 17:27:24 -0500
88,2026-01-12 17:32:31 -0500
83.3099,2026-01-12 17:32:47 -0500
90,2026-01-12 17:38:18 -0500
74,2026-01-12 17:42:24 -0500
92,2026-01-12 17:43:57 -0500
95,2026-01-12 17:44:02 -0500
94,2026-01-12 17:44:03 -0500
84,2026-01-12 17:44:09 -0500
97,2026-01-12 17:44:17 -0500
91,2026-01-12 17:44:22 -0500
91,2026-01-12 17:44:24 -0500
81,2026-01-12 17:44:32 -0500
80,2026-01-12 17:44:34 -0500
87,2026-01-12 17:44:40 -0500
101,2026-01-12 17:45:46 -0500
103,2026-01-12 17:45:51 -0500
104,2026-01-12 17:45:53 -0500
96,2026-01-12 17:45:57 -0500
99,2026-01-12 17:46:02 -0500
96,2026-01-12 17:46:07 -0500
88,2026-01-12 17:46:16 -0500
86,2026-01-12 17:46:21 -0500
102,2026-01-12 17:47:00 -0500
96,2026-01-12 17:47:05 -0500
95,2026-01-12 17:47:10 -0500
98,2026-01-12 17:47:12 -0500
94,2026-01-12 17:47:16 -0500
89,2026-01-12 17:47:25 -0500
90,2026-01-12 17:47:27 -0500
80,2026-01-12 17:47:35 -0500
82,2026-01-12 17:48:19 -0500
83,2026-01-12 17:48:24 -0500
85,2026-01-12 17:48:29 -0500
83,2026-01-12 17:48:34 -0500
85,2026-01-12 17:48:36 -0500
78,2026-01-12 17:48:44 -0500
82,2026-01-12 17:48:49 -0500
81,2026-01-12 17:48:51 -0500
81,2026-01-12 17:48:55 -0500
88,2026-01-12 17:49:04 -0500
81,2026-01-12 17:45:28 -0500
71,2026-01-12 17:53:26 -0500
78,2026-01-12 17:54:51 -0500
77,2026-01-12 18:00:38 -0500
68,2026-01-12 18:04:30 -0500
83,2026-01-12 18:29:29 -0500
89,2026-01-12 18:38:01 -0500
56,2026-01-12 18:41:05 -0500
98,2026-01-12 18:47:21 -0500
85,2026-01-12 18:50:46 -0500
93,2026-01-12 18:55:47 -0500
95,2026-01-12 19:00:43 -0500
81,2026-01-12 19:07:25 -0500
92,2026-01-12 19:09:54 -0500
85,2026-01-12 19:16:23 -0500
84,2026-01-12 19:20:44 -0500
80,2026-01-12 19:23:39 -0500
129,2026-01-13 08:28:35 -0500
73,2026-01-13 08:29:08 -0500
144,2026-01-13 08:40:21 -0500
70,2026-01-13 08:34:01 -0500
92,2026-01-13 08:42:25 -0500
100.417,2026-01-13 08:43:29 -0500
93,2026-01-13 08:44:47 -0500
92,2026-01-13 08:51:50 -0500
89,2026-01-13 08:57:36 -0500
82,2026-01-13 08:59:41 -0500
80,2026-01-13 09:07:10 -0500
81,2026-01-13 09:11:33 -0500
69,2026-01-13 09:14:07 -0500
73,2026-01-13 09:19:30 -0500
78,2026-01-13 09:26:18 -0500
114,2026-01-13 09:29:49 -0500
114,2026-01-13 09:30:04 -0500
114,2026-01-13 09:30:05 -0500
113,2026-01-13 09:30:10 -0500
115,2026-01-13 09:30:18 -0500
114,2026-01-13 09:30:22 -0500
112,2026-01-13 09:30:27 -0500
111,2026-01-13 09:30:33 -0500
111,2026-01-13 09:30:36 -0500
112,2026-01-13 09:30:40 -0500
113,2026-01-13 09:30:45 -0500
115,2026-01-13 09:30:54 -0500
114,2026-01-13 09:30:57 -0500
111,2026-01-13 09:31:00 -0500
104,2026-01-13 09:31:05 -0500
90,2026-01-13 09:31:14 -0500
81,2026-01-13 09:33:36 -0500
76,2026-01-13 09:36:10 -0500
76,2026-01-13 09:43:22 -0500
76,2026-01-13 09:44:29 -0500
75,2026-01-13 09:49:30 -0500
81,2026-01-13 09:57:34 -0500
77,2026-01-13 10:02:41 -0500
73,2026-01-13 10:04:17 -0500
67,2026-01-13 10:12:49 -0500
73,2026-01-13 10:17:04 -0500
68,2026-01-13 10:22:32 -0500
71,2026-01-13 10:27:49 -0500
75,2026-01-13 10:29:51 -0500
71,2026-01-13 10:35:01 -0500
68,2026-01-13 10:39:31 -0500
80,2026-01-13 10:44:20 -0500
67,2026-01-13 10:50:35 -0500
69,2026-01-13 10:54:11 -0500
69,2026-01-13 11:01:17 -0500
76,2026-01-13 11:06:35 -0500
64,2026-01-13 11:12:54 -0500
73,2026-01-13 11:15:00 -0500
67,2026-01-13 11:20:36 -0500
73,2026-01-13 11:24:44 -0500
74,2026-01-13 11:33:20 -0500
105,2026-01-13 11:37:37 -0500
142,2026-01-13 11:44:02 -0500
78,2026-01-13 11:35:13 -0500
90.8734,2026-01-13 11:47:05 -0500
81,2026-01-13 11:47:02 -0500
87,2026-01-13 11:50:29 -0500
76,2026-01-13 11:58:14 -0500
64,2026-01-13 12:00:36 -0500
77,2026-01-13 12:08:04 -0500
68,2026-01-13 12:09:54 -0500
74,2026-01-13 12:14:22 -0500
80,2026-01-13 12:18:57 -0500
75,2026-01-13 12:28:27 -0500
78,2026-01-13 12:30:54 -0500
110,2026-01-13 12:36:44 -0500
110,2026-01-13 12:36:49 -0500
108,2026-01-13 12:36:52 -0500
106,2026-01-13 12:36:55 -0500
114,2026-01-13 12:37:19 -0500
117,2026-01-13 12:37:24 -0500
118,2026-01-13 12:37:25 -0500
109,2026-01-13 12:37:34 -0500
107,2026-01-13 12:37:36 -0500
74,2026-01-13 12:33:46 -0500
157,2026-01-13 12:45:33 -0500
72,2026-01-13 12:42:17 -0500
65,2026-01-13 12:49:09 -0500
121,2026-01-14 08:23:42 -0500
61,2026-01-14 08:28:37 -0500
158,2026-01-14 08:35:29 -0500
133,2026-01-14 08:38:37 -0500
81,2026-01-14 08:48:11 -0500
73,2026-01-14 08:52:25 -0500
75,2026-01-14 08:57:46 -0500
74,2026-01-14 09:02:50 -0500
85,2026-01-14 09:04:57 -0500
69,2026-01-14 09:09:21 -0500
82.6236,2026-01-14 09:15:23 -0500
71,2026-01-14 09:14:13 -0500
137,2026-01-14 09:24:09 -0500
139,2026-01-14 09:26:40 -0500
70,2026-01-14 09:21:56 -0500
81,2026-01-14 09:33:35 -0500
79,2026-01-14 09:34:46 -0500
73,2026-01-14 09:41:21 -0500
76,2026-01-14 09:43:58 -0500
78,2026-01-14 09:50:26 -0500
65,2026-01-14 09:55:20 -0500
72,2026-01-14 09:59:07 -0500
67,2026-01-14 10:06:26 -0500
72,2026-01-14 10:09:17 -0500
78,2026-01-14 10:15:41 -0500
84,2026-01-14 10:20:39 -0500
99,2026-01-14 10:27:56 -0500
132,2026-01-14 10:33:39 -0500
82,2026-01-14 10:25:10 -0500
107,2026-01-14 11:06:07 -0500
61,2026-01-14 10:42:25 -0500
63,2026-01-14 11:09:51 -0500
75,2026-01-14 11:19:20 -0500
57,2026-01-14 11:23:39 -0500
66,2026-01-14 11:33:27 -0500
67,2026-01-14 11:37:38 -0500
72,2026-01-14 11:40:24 -0500
76.541,2026-01-14 11:44:44 -0500
73,2026-01-14 11:44:34 -0500
64,2026-01-14 11:51:02 -0500
106,2026-01-14 11:55:00 -0500
141,2026-01-14 16:10:39 -0500
151,2026-01-14 16:13:14 -0500
141,2026-01-14 16:13:53 -0500
141,2026-01-14 16:13:58 -0500
135,2026-01-14 16:14:03 -0500
134,2026-01-14 16:14:05 -0500
137,2026-01-14 16:14:09 -0500
136,2026-01-14 16:14:14 -0500
137,2026-01-14 16:14:19 -0500
142,2026-01-14 16:14:24 -0500
152,2026-01-14 16:14:30 -0500
150,2026-01-14 16:14:53 -0500
151,2026-01-14 16:14:55 -0500
151,2026-01-14 16:14:59 -0500
152,2026-01-14 16:15:08 -0500
151,2026-01-14 16:15:09 -0500
140,2026-01-14 16:15:18 -0500
138,2026-01-14 16:15:22 -0500
137,2026-01-14 16:15:25 -0500
136,2026-01-14 16:15:31 -0500
127,2026-01-14 16:15:38 -0500
128,2026-01-14 16:15:42 -0500
129,2026-01-14 16:15:44 -0500
124,2026-01-14 16:15:51 -0500
123,2026-01-14 16:15:57 -0500
121,2026-01-14 16:16:01 -0500
114,2026-01-14 16:16:08 -0500
113,2026-01-14 16:16:09 -0500
111,2026-01-14 16:16:14 -0500
120,2026-01-14 16:16:23 -0500
125,2026-01-14 16:16:27 -0500
125,2026-01-14 16:16:31 -0500
125,2026-01-14 16:16:34 -0500
129,2026-01-14 16:16:41 -0500
122,2026-01-14 16:16:47 -0500
121,2026-01-14 16:16:53 -0500
120,2026-01-14 16:16:54 -0500
118,2026-01-14 16:16:59 -0500
123,2026-01-14 16:17:04 -0500
124,2026-01-14 16:17:09 -0500
132,2026-01-14 16:17:15 -0500
138,2026-01-14 16:17:19 -0500
138,2026-01-14 16:17:57 -0500
135,2026-01-14 16:18:03 -0500
136,2026-01-14 16:18:08 -0500
136,2026-01-14 16:18:13 -0500
136,2026-01-14 16:18:14 -0500
129,2026-01-14 16:18:23 -0500
127,2026-01-14 16:18:28 -0500
126,2026-01-14 16:18:30 -0500
129,2026-01-14 16:18:36 -0500
126,2026-01-14 16:18:43 -0500
124,2026-01-14 16:18:48 -0500
123,2026-01-14 16:18:50 -0500
122,2026-01-14 16:18:58 -0500
122,2026-01-14 16:18:59 -0500
124,2026-01-14 16:19:04 -0500
128,2026-01-14 16:19:13 -0500
126,2026-01-14 16:19:16 -0500
119,2026-01-14 16:19:23 -0500
120,2026-01-14 16:19:28 -0500
120,2026-01-14 16:19:30 -0500
122,2026-01-14 16:19:38 -0500
119,2026-01-14 16:19:43 -0500
117,2026-01-14 16:19:45 -0500
123,2026-01-14 16:19:51 -0500
124,2026-01-14 16:19:58 -0500
124,2026-01-14 16:20:03 -0500
123,2026-01-14 16:20:06 -0500
121,2026-01-14 16:20:09 -0500
123,2026-01-14 16:20:14 -0500
120,2026-01-14 16:20:19 -0500
116,2026-01-14 16:20:28 -0500
124,2026-01-14 16:20:33 -0500
125,2026-01-14 16:20:34 -0500
116,2026-01-14 16:20:43 -0500
115,2026-01-14 16:20:46 -0500
118,2026-01-14 16:20:52 -0500
117,2026-01-14 16:20:54 -0500
114,2026-01-14 16:21:03 -0500
115,2026-01-14 16:21:08 -0500
116,2026-01-14 16:21:10 -0500
114,2026-01-14 16:21:16 -0500
118,2026-01-14 16:21:22 -0500
118,2026-01-14 16:21:25 -0500
120,2026-01-14 16:21:29 -0500
115,2026-01-14 16:21:37 -0500
119,2026-01-14 16:21:40 -0500
120,2026-01-14 16:21:44 -0500
119,2026-01-14 16:21:53 -0500
121,2026-01-14 16:21:58 -0500
122,2026-01-14 16:21:59 -0500
112,2026-01-14 16:22:04 -0500
119,2026-01-14 16:22:09 -0500
119,2026-01-14 16:22:16 -0500
117,2026-01-14 16:22:21 -0500
118,2026-01-14 16:22:24 -0500
107,2026-01-14 16:22:33 -0500
107,2026-01-14 16:22:38 -0500
110,2026-01-14 16:22:43 -0500
115,2026-01-14 16:22:48 -0500
116,2026-01-14 16:22:50 -0500
119,2026-01-14 16:22:54 -0500
128,2026-01-14 16:22:59 -0500
130,2026-01-14 16:23:38 -0500
124,2026-01-14 16:23:43 -0500
131,2026-01-14 16:23:48 -0500
131,2026-01-14 16:23:49 -0500
120,2026-01-14 16:23:57 -0500
126,2026-01-14 16:24:03 -0500
125,2026-01-14 16:24:04 -0500
122,2026-01-14 16:24:12 -0500
124,2026-01-14 16:24:16 -0500
122,2026-01-14 16:24:23 -0500
126,2026-01-14 16:24:27 -0500
111,2026-01-14 16:24:33 -0500
111,2026-01-14 16:24:34 -0500
124,2026-01-14 16:24:43 -0500
123,2026-01-14 16:24:44 -0500
126,2026-01-14 16:24:50 -0500
118,2026-01-14 16:24:56 -0500
119,2026-01-14 16:24:59 -0500
120,2026-01-14 16:25:04 -0500
120,2026-01-14 16:25:12 -0500
119,2026-01-14 16:25:14 -0500
120,2026-01-14 16:25:19 -0500
123,2026-01-14 16:25:28 -0500
123,2026-01-14 16:25:29 -0500
121,2026-01-14 16:25:34 -0500
117,2026-01-14 16:25:43 -0500
122,2026-01-14 16:25:48 -0500
121,2026-01-14 16:25:49 -0500
115,2026-01-14 16:25:54 -0500
118,2026-01-14 16:25:59 -0500
119,2026-01-14 16:26:08 -0500
116,2026-01-14 16:26:12 -0500
117,2026-01-14 16:26:14 -0500
110,2026-01-14 16:26:23 -0500
109,2026-01-14 16:26:26 -0500
113,2026-01-14 16:26:31 -0500
112,2026-01-14 16:26:34 -0500
112,2026-01-14 16:26:43 -0500
104,2026-01-14 16:26:48 -0500
101,2026-01-14 16:26:52 -0500
102,2026-01-14 16:26:55 -0500
107,2026-01-14 16:27:02 -0500
109,2026-01-14 16:27:04 -0500
112,2026-01-14 16:27:13 -0500
113,2026-01-14 16:27:15 -0500
108,2026-01-14 16:27:19 -0500
110,2026-01-14 16:27:24 -0500
122,2026-01-14 16:27:29 -0500
133,2026-01-14 16:27:34 -0500
155,2026-01-14 16:27:48 -0500
152,2026-01-14 16:27:52 -0500
148,2026-01-14 16:27:55 -0500
146,2026-01-14 16:28:01 -0500
143,2026-01-14 16:28:07 -0500
137,2026-01-14 16:28:13 -0500
159,2026-01-14 16:28:18 -0500
159,2026-01-14 16:28:21 -0500
158,2026-01-14 16:28:24 -0500
153,2026-01-14 16:28:29 -0500
150,2026-01-14 16:28:36 -0500
146,2026-01-14 16:28:43 -0500
146,2026-01-14 16:28:48 -0500
146,2026-01-14 16:28:49 -0500
146,2026-01-14 16:28:58 -0500
149,2026-01-14 16:29:02 -0500
147,2026-01-14 16:29:05 -0500
145,2026-01-14 16:29:10 -0500
143,2026-01-14 16:29:14 -0500
142,2026-01-14 16:29:19 -0500
139,2026-01-14 16:29:28 -0500
140,2026-01-14 16:29:32 -0500
140,2026-01-14 16:29:35 -0500
139,2026-01-14 16:29:39 -0500
146,2026-01-14 16:29:48 -0500
142,2026-01-14 16:29:53 -0500
138,2026-01-14 16:29:56 -0500
137,2026-01-14 16:30:01 -0500
130,2026-01-14 16:30:07 -0500
131,2026-01-14 16:30:09 -0500
134,2026-01-14 16:30:14 -0500
156,2026-01-14 16:30:23 -0500
157,2026-01-14 16:30:24 -0500
163,2026-01-14 16:30:32 -0500
162,2026-01-14 16:30:38 -0500
153,2026-01-14 16:30:43 -0500
144,2026-01-14 16:30:48 -0500
143,2026-01-14 16:30:49 -0500
146,2026-01-14 16:30:58 -0500
144,2026-01-14 16:31:03 -0500
145,2026-01-14 16:31:06 -0500
146,2026-01-14 16:31:13 -0500
146,2026-01-14 16:31:14 -0500
145,2026-01-14 16:31:19 -0500
140,2026-01-14 16:31:28 -0500
139,2026-01-14 16:31:33 -0500
139,2026-01-14 16:31:34 -0500
137,2026-01-14 16:31:39 -0500
135,2026-01-14 16:31:48 -0500
134,2026-01-14 16:31:49 -0500
132,2026-01-14 16:31:58 -0500
133,2026-01-14 16:32:03 -0500
133,2026-01-14 16:32:04 -0500
134,2026-01-14 16:32:13 -0500
135,2026-01-14 16:32:15 -0500
135,2026-01-14 16:32:19 -0500
139,2026-01-14 16:32:24 -0500
146,2026-01-14 16:32:29 -0500
152,2026-01-14 16:32:37 -0500
152,2026-01-14 16:32:43 -0500
151,2026-01-14 16:32:48 -0500
145,2026-01-14 16:32:50 -0500
148,2026-01-14 16:32:58 -0500
146,2026-01-14 16:33:03 -0500
147,2026-01-14 16:33:04 -0500
146,2026-01-14 16:33:09 -0500
145,2026-01-14 16:33:14 -0500
142,2026-01-14 16:33:22 -0500
142,2026-01-14 16:33:26 -0500
140,2026-01-14 16:33:33 -0500
144,2026-01-14 16:33:38 -0500
144,2026-01-14 16:33:43 -0500
142,2026-01-14 16:33:47 -0500
142,2026-01-14 16:33:49 -0500
140,2026-01-14 16:33:57 -0500
141,2026-01-14 16:34:00 -0500
142,2026-01-14 16:34:05 -0500
142,2026-01-14 16:34:09 -0500
143,2026-01-14 16:34:14 -0500
142,2026-01-14 16:34:19 -0500
142,2026-01-14 16:34:24 -0500
146,2026-01-14 16:34:29 -0500
151,2026-01-14 16:34:34 -0500
152,2026-01-14 16:34:39 -0500
153,2026-01-14 16:34:44 -0500
155,2026-01-14 16:34:53 -0500
151,2026-01-14 16:34:58 -0500
148,2026-01-14 16:35:02 -0500
148,2026-01-14 16:35:04 -0500
146,2026-01-14 16:35:13 -0500
147,2026-01-14 16:35:15 -0500
146,2026-01-14 16:35:19 -0500
146,2026-01-14 16:35:25 -0500
150,2026-01-14 16:35:31 -0500
151,2026-01-14 16:35:34 -0500
151,2026-01-14 16:35:43 -0500
149,2026-01-14 16:35:47 -0500
142,2026-01-14 16:35:53 -0500
142,2026-01-14 16:35:54 -0500
140,2026-01-14 16:35:59 -0500
133,2026-01-14 16:36:08 -0500
133,2026-01-14 16:36:09 -0500
135,2026-01-14 16:36:18 -0500
132,2026-01-14 16:36:23 -0500
132,2026-01-14 16:36:24 -0500
131,2026-01-14 16:36:31 -0500
138,2026-01-14 16:36:38 -0500
144,2026-01-14 16:36:43 -0500
144,2026-01-14 16:36:44 -0500
141,2026-01-14 16:36:50 -0500
134,2026-01-14 16:36:56 -0500
134,2026-01-14 16:37:02 -0500
125,2026-01-14 16:37:08 -0500
125,2026-01-14 16:37:09 -0500
120,2026-01-14 16:37:18 -0500
118,2026-01-14 16:37:23 -0500
117,2026-01-14 16:37:24 -0500
119,2026-01-14 16:37:30 -0500
119,2026-01-14 16:37:34 -0500
117,2026-01-14 16:37:40 -0500
121,2026-01-14 16:37:47 -0500
123,2026-01-14 16:37:53 -0500
123,2026-01-14 16:37:54 -0500
120,2026-01-14 16:38:00 -0500
113,2026-01-14 16:38:04 -0500
121,2026-01-14 16:38:11 -0500
117,2026-01-14 16:38:18 -0500
116,2026-01-14 16:38:23 -0500
116,2026-01-14 16:38:27 -0500
115,2026-01-14 16:38:33 -0500
114,2026-01-14 16:38:36 -0500
114,2026-01-14 16:38:43 -0500
115,2026-01-14 16:38:48 -0500
114,2026-01-14 16:38:49 -0500
116,2026-01-14 16:38:56 -0500
117,2026-01-14 16:39:02 -0500
118,2026-01-14 16:39:04 -0500
121,2026-01-14 16:39:09 -0500
130,2026-01-14 16:39:14 -0500
138,2026-01-14 16:39:19 -0500
138,2026-01-14 16:39:28 -0500
131,2026-01-14 16:39:33 -0500
136,2026-01-14 16:39:37 -0500
136,2026-01-14 16:39:39 -0500
136,2026-01-14 16:39:44 -0500
135,2026-01-14 16:39:49 -0500
139,2026-01-14 16:39:54 -0500
148,2026-01-14 16:40:03 -0500
152,2026-01-14 16:40:07 -0500
150,2026-01-14 16:40:12 -0500
148,2026-01-14 16:40:14 -0500
147,2026-01-14 16:40:19 -0500
150,2026-01-14 16:40:28 -0500
149,2026-01-14 16:40:29 -0500
143,2026-01-14 16:40:34 -0500
140,2026-01-14 16:40:48 -0500
137,2026-01-14 16:40:53 -0500
136,2026-01-14 16:40:56 -0500
134,2026-01-14 16:40:59 -0500
135,2026-01-14 16:41:06 -0500
133,2026-01-14 16:41:09 -0500
136,2026-01-14 16:41:16 -0500
144,2026-01-14 16:41:20 -0500
150,2026-01-14 16:41:24 -0500
142,2026-01-14 16:41:33 -0500
141,2026-01-14 16:41:34 -0500
137,2026-01-14 16:41:39 -0500
131,2026-01-14 16:41:44 -0500
114,2026-01-14 16:41:53 -0500
112,2026-01-14 16:41:58 -0500
113,2026-01-14 16:41:59 -0500
116,2026-01-14 16:42:06 -0500
119,2026-01-14 16:42:09 -0500
124,2026-01-14 16:42:14 -0500
123,2026-01-14 16:42:23 -0500
124,2026-01-14 16:42:28 -0500
124,2026-01-14 16:42:29 -0500
128,2026-01-14 16:42:34 -0500
128,2026-01-14 16:42:39 -0500
138,2026-01-14 16:42:44 -0500
152,2026-01-14 16:42:53 -0500
151,2026-01-14 16:42:58 -0500
152,2026-01-14 16:43:01 -0500
151,2026-01-14 16:43:04 -0500
145,2026-01-14 16:43:09 -0500
140,2026-01-14 16:43:14 -0500
144,2026-01-14 16:43:23 -0500
143,2026-01-14 16:43:27 -0500
147,2026-01-14 16:43:32 -0500
148,2026-01-14 16:43:34 -0500
150,2026-01-14 16:43:42 -0500
149,2026-01-14 16:43:44 -0500
149,2026-01-14 16:43:49 -0500
145,2026-01-14 16:43:58 -0500
142,2026-01-14 16:44:00 -0500
133,2026-01-14 16:44:04 -0500
129,2026-01-14 16:44:11 -0500
130,2026-01-14 16:44:14 -0500
133,2026-01-14 16:44:19 -0500
139,2026-01-14 16:44:28 -0500
144,2026-01-14 16:44:31 -0500
152,2026-01-14 16:44:38 -0500
150,2026-01-14 16:44:42 -0500
151,2026-01-14 16:44:48 -0500
150,2026-01-14 16:44:51 -0500
147,2026-01-14 16:44:54 -0500
141,2026-01-14 16:45:03 -0500
141,2026-01-14 16:45:04 -0500
140,2026-01-14 16:45:11 -0500
141,2026-01-14 16:45:18 -0500
141,2026-01-14 16:45:19 -0500
135,2026-01-14 16:45:28 -0500
133,2026-01-14 16:45:32 -0500
136,2026-01-14 16:45:38 -0500
134,2026-01-14 16:45:42 -0500
138,2026-01-14 16:45:48 -0500
139,2026-01-14 16:45:53 -0500
139,2026-01-14 16:45:54 -0500
132,2026-01-14 16:45:59 -0500
132,2026-01-14 16:46:04 -0500
132,2026-01-14 16:46:09 -0500
136,2026-01-14 16:46:15 -0500
144,2026-01-14 16:46:19 -0500
151,2026-01-14 16:46:27 -0500
152,2026-01-14 16:46:29 -0500
148,2026-01-14 16:46:37 -0500
147,2026-01-14 16:46:39 -0500
145,2026-01-14 16:46:44 -0500
141,2026-01-14 16:46:53 -0500
140,2026-01-14 16:46:58 -0500
139,2026-01-14 16:47:00 -0500
138,2026-01-14 16:47:04 -0500
138,2026-01-14 16:47:12 -0500
138,2026-01-14 16:47:14 -0500
141,2026-01-14 16:47:20 -0500
139,2026-01-14 16:47:28 -0500
139,2026-01-14 16:47:29 -0500
134,2026-01-14 16:47:38 -0500
134,2026-01-14 16:47:39 -0500
128,2026-01-14 16:47:48 -0500
128,2026-01-14 16:47:53 -0500
124,2026-01-14 16:47:57 -0500
124,2026-01-14 16:48:00 -0500
125,2026-01-14 16:48:08 -0500
124,2026-01-14 16:48:10 -0500
127,2026-01-14 16:48:14 -0500
119,2026-01-14 16:48:19 -0500
119,2026-01-14 16:48:28 -0500
117,2026-01-14 16:48:30 -0500
121,2026-01-14 16:48:36 -0500
120,2026-01-14 16:48:40 -0500
124,2026-01-14 16:48:45 -0500
120,2026-01-14 16:48:49 -0500
118,2026-01-14 16:48:54 -0500
130,2026-01-14 16:49:00 -0500
149,2026-01-14 16:49:08 -0500
156,2026-01-14 16:49:13 -0500
159,2026-01-14 16:49:17 -0500
161,2026-01-14 16:49:19 -0500
164,2026-01-14 16:49:25 -0500
168,2026-01-14 16:49:33 -0500
170,2026-01-14 16:49:37 -0500
172,2026-01-14 16:49:41 -0500
175,2026-01-14 16:49:48 -0500
177,2026-01-14 16:49:53 -0500
178,2026-01-14 16:49:57 -0500
179,2026-01-14 16:50:03 -0500
179,2026-01-14 16:50:07 -0500
179,2026-01-14 16:50:10 -0500
179,2026-01-14 16:50:18 -0500
179,2026-01-14 16:50:22 -0500
181,2026-01-14 16:50:27 -0500
180,2026-01-14 16:50:31 -0500
181,2026-01-14 16:50:34 -0500
180,2026-01-14 16:50:43 -0500
180,2026-01-14 16:50:44 -0500
173,2026-01-14 16:50:52 -0500
172,2026-01-14 16:50:54 -0500
168,2026-01-14 16:51:03 -0500
166,2026-01-14 16:51:08 -0500
166,2026-01-14 16:51:12 -0500
165,2026-01-14 16:51:16 -0500
165,2026-01-14 16:51:20 -0500
166,2026-01-14 16:51:24 -0500
158,2026-01-14 16:51:32 -0500
157,2026-01-14 16:51:34 -0500
153,2026-01-14 16:51:39 -0500
150,2026-01-14 16:51:48 -0500
150,2026-01-14 16:51:50 -0500
154,2026-01-14 16:51:54 -0500
159,2026-01-14 16:52:00 -0500
163,2026-01-14 16:52:05 -0500
169,2026-01-14 16:52:12 -0500
170,2026-01-14 16:52:18 -0500
169,2026-01-14 16:52:22 -0500
168,2026-01-14 16:52:27 -0500
168,2026-01-14 16:52:30 -0500
168,2026-01-14 16:52:35 -0500
169,2026-01-14 16:52:40 -0500
170,2026-01-14 16:52:46 -0500
169,2026-01-14 16:52:50 -0500
